id,municipality,population,date,case,discharged
13215,国立市,75129,2022-05-07,5340,5106
13218,福生市,57285,2022-05-07,4478,4380
13219,狛江市,83804,2022-05-07,7048,6842
13220,東大和市,84230,2022-05-07,5818,5536
13221,清瀬市,75136,2022-05-07,4519,4362
13222,東久留米市,116361,2022-05-07,8558,8302
13223,武蔵村山市,71542,2022-05-07,5863,5584
13224,多摩市,147589,2022-05-07,9618,9426
13225,稲城市,91790,2022-05-07,7378,7228
13227,羽村市,54537,2022-05-07,3903,3829
13228,あきる野市,80012,2022-05-07,5287,5137
13229,西東京市,206232,2022-05-07,17225,16693
13303,瑞穂町,32317,2022-05-07,2185,2137
13305,日の出町,17106,2022-05-07,1232,1205
13307,檜原村,1979,2022-05-07,70,69
13308,奥多摩町,4863,2022-05-07,193,178
13361,大島町,7221,2022-05-07,213,204
13362,利島村,347,2022-05-07,1,1
13363,新島村,2591,2022-05-07,32,29
13364,神津島村,1853,2022-05-07,81,59
13381,三宅村,2262,2022-05-07,18,18
13382,御蔵島村,335,2022-05-07,13,13
13401,八丈町,7086,2022-05-07,122,122
13402,青ヶ島村,176,2022-05-07,0,0
13421,小笠原村,3057,2022-05-07,69,42
99000,都外,,2022-05-07,110215,108764
99100,調査中,,2022-05-07,1125,1070
99101,永寿総合病院関連,,2022-05-07,0,0
13101,千代田区,66080,2022-05-08,7074,6895
13102,中央区,168553,2022-05-08,21123,20568
13103,港区,260535,2022-05-08,32591,31728
13104,新宿区,349101,2022-05-08,46986,42756
13105,文京区,236043,2022-05-08,22133,11162
13106,台東区,209463,2022-05-08,21797,21121
13107,墨田区,270218,2022-05-08,27807,26826
13108,江東区,519652,2022-05-08,52372,51001
13109,品川区,412861,2022-05-08,45063,43207
13110,目黒区,287741,2022-05-08,33230,32432
13111,大田区,739548,2022-05-08,76248,69326
13112,世田谷区,939669,2022-05-08,98887,95150
13113,渋谷区,235148,2022-05-08,30251,29519
13114,中野区,342623,2022-05-08,38586,37569
13115,杉並区,585632,2022-05-08,55766,54397
13116,豊島区,300613,2022-05-08,33018,31471
13117,北区,354171,2022-05-08,36901,35220
13118,荒川区,218826,2022-05-08,23310,22422
13119,板橋区,583467,2022-05-08,57961,56146
13120,練馬区,742840,2022-05-08,71893,70199
13121,足立区,683360,2022-05-08,70076,68250
13122,葛飾区,454910,2022-05-08,48086,38789
13123,江戸川区,695241,2022-05-08,76244,73908
13201,八王子市,576383,2022-05-08,44470,42438
13202,立川市,180650,2022-05-08,14264,13582
13203,武蔵野市,148439,2022-05-08,12617,12223
13204,三鷹市,192402,2022-05-08,15858,15349
13205,青梅市,133303,2022-05-08,7829,7671
13206,府中市,263169,2022-05-08,21477,20719
13207,昭島市,112124,2022-05-08,9303,8791
13208,調布市,239754,2022-05-08,19934,19304
13209,町田市,433882,2022-05-08,31250,29771
13210,小金井市,125755,2022-05-08,9524,9157
13211,小平市,196430,2022-05-08,14270,13778
13212,日野市,190018,2022-05-08,14432,14155
13213,東村山市,150289,2022-05-08,10063,9745
13214,国分寺市,128058,2022-05-08,10210,9760
13215,国立市,75129,2022-05-08,5348,5122
13218,福生市,57285,2022-05-08,4481,4388
13219,狛江市,83804,2022-05-08,7077,6870
13220,東大和市,84230,2022-05-08,5821,5557
13221,清瀬市,75136,2022-05-08,4527,4375
13222,東久留米市,116361,2022-05-08,8592,8330
13223,武蔵村山市,71542,2022-05-08,5865,5600
13224,多摩市,147589,2022-05-08,9640,9449
13225,稲城市,91790,2022-05-08,7406,7260
13227,羽村市,54537,2022-05-08,3914,3840
13228,あきる野市,80012,2022-05-08,5298,5140
13229,西東京市,206232,2022-05-08,17294,16746
13303,瑞穂町,32317,2022-05-08,2186,2142
13305,日の出町,17106,2022-05-08,1233,1205
13307,檜原村,1979,2022-05-08,70,69
13308,奥多摩町,4863,2022-05-08,193,179
13361,大島町,7221,2022-05-08,214,204
13362,利島村,347,2022-05-08,1,1
13363,新島村,2591,2022-05-08,32,29
13364,神津島村,1853,2022-05-08,83,62
13381,三宅村,2262,2022-05-08,18,18
13382,御蔵島村,335,2022-05-08,13,13
13401,八丈町,7086,2022-05-08,122,122
13402,青ヶ島村,176,2022-05-08,0,0
13421,小笠原村,3057,2022-05-08,70,45
99000,都外,,2022-05-08,110555,109087
99100,調査中,,2022-05-08,1128,1072
99101,永寿総合病院関連,,2022-05-08,0,0
13101,千代田区,66080,2022-05-09,7087,6910
13102,中央区,168553,2022-05-09,21160,20657
13103,港区,260535,2022-05-09,32650,31832
13104,新宿区,349101,2022-05-09,47079,42776
13105,文京区,236043,2022-05-09,22186,11192
13106,台東区,209463,2022-05-09,21840,21191
13107,墨田区,270218,2022-05-09,27857,26889
13108,江東区,519652,2022-05-09,52493,51182
13109,品川区,412861,2022-05-09,45134,43323
13110,目黒区,287741,2022-05-09,33275,32518
13111,大田区,739548,2022-05-09,76362,69350
13112,世田谷区,939669,2022-05-09,99057,95499
13113,渋谷区,235148,2022-05-09,30311,29597
13114,中野区,342623,2022-05-09,38644,37665
13115,杉並区,585632,2022-05-09,55832,54539
13116,豊島区,300613,2022-05-09,33058,31612
13117,北区,354171,2022-05-09,36970,35335
13118,荒川区,218826,2022-05-09,23333,22489
13119,板橋区,583467,2022-05-09,58062,56291
13120,練馬区,742840,2022-05-09,72013,70466
13121,足立区,683360,2022-05-09,70225,68439
13122,葛飾区,454910,2022-05-09,48157,39303
13123,江戸川区,695241,2022-05-09,76353,74100
13201,八王子市,576383,2022-05-09,44554,42656
13202,立川市,180650,2022-05-09,14306,13619
13203,武蔵野市,148439,2022-05-09,12665,12250
13204,三鷹市,192402,2022-05-09,15897,15383
13205,青梅市,133303,2022-05-09,7848,7696
13206,府中市,263169,2022-05-09,21522,20799
13207,昭島市,112124,2022-05-09,9337,8843
13208,調布市,239754,2022-05-09,20014,19349
13209,町田市,433882,2022-05-09,31325,29856
13210,小金井市,125755,2022-05-09,9572,9182
13211,小平市,196430,2022-05-09,14318,13831
13212,日野市,190018,2022-05-09,14452,14200
13213,東村山市,150289,2022-05-09,10083,9769
13214,国分寺市,128058,2022-05-09,10242,9795
13215,国立市,75129,2022-05-09,5369,5142
13218,福生市,57285,2022-05-09,4497,4401
13219,狛江市,83804,2022-05-09,7102,6884
13220,東大和市,84230,2022-05-09,5841,5578
13221,清瀬市,75136,2022-05-09,4535,4394
13222,東久留米市,116361,2022-05-09,8616,8346
13223,武蔵村山市,71542,2022-05-09,5882,5615
13224,多摩市,147589,2022-05-09,9655,9507
13225,稲城市,91790,2022-05-09,7420,7290
13227,羽村市,54537,2022-05-09,3925,3854
13228,あきる野市,80012,2022-05-09,5313,5168
13229,西東京市,206232,2022-05-09,17328,16786
13303,瑞穂町,32317,2022-05-09,2200,2150
13305,日の出町,17106,2022-05-09,1233,1211
13307,檜原村,1979,2022-05-09,70,69
13308,奥多摩町,4863,2022-05-09,201,180
13361,大島町,7221,2022-05-09,214,206
13362,利島村,347,2022-05-09,1,1
13363,新島村,2591,2022-05-09,34,29
13364,神津島村,1853,2022-05-09,83,62
13381,三宅村,2262,2022-05-09,18,18
13382,御蔵島村,335,2022-05-09,13,13
13401,八丈町,7086,2022-05-09,122,122
13402,青ヶ島村,176,2022-05-09,0,0
13421,小笠原村,3057,2022-05-09,70,48
99000,都外,,2022-05-09,110951,109483
99100,調査中,,2022-05-09,1130,1073
99101,永寿総合病院関連,,2022-05-09,0,0
13101,千代田区,66080,2022-05-10,7119,6937
13102,中央区,168553,2022-05-10,21222,20703
13103,港区,260535,2022-05-10,32760,31880
13104,新宿区,349101,2022-05-10,47221,42798
13105,文京区,236043,2022-05-10,22281,11206
13106,台東区,209463,2022-05-10,21952,21227
13107,墨田区,270218,2022-05-10,27939,26928
13108,江東区,519652,2022-05-10,52634,51265
13109,品川区,412861,2022-05-10,45286,43413
13110,目黒区,287741,2022-05-10,33354,32584
13111,大田区,739548,2022-05-10,76591,71545
13112,世田谷区,939669,2022-05-10,99372,95698
13113,渋谷区,235148,2022-05-10,30411,29633
13114,中野区,342623,2022-05-10,38762,37739
13115,杉並区,585632,2022-05-10,56070,54676
13116,豊島区,300613,2022-05-10,33162,31628
13117,北区,354171,2022-05-10,37079,35373
13118,荒川区,218826,2022-05-10,23419,22528
13119,板橋区,583467,2022-05-10,58217,56380
13120,練馬区,742840,2022-05-10,72221,70608
13121,足立区,683360,2022-05-10,70414,68553
13122,葛飾区,454910,2022-05-10,48231,39453
13123,江戸川区,695241,2022-05-10,76549,74194
13201,八王子市,576383,2022-05-10,44650,42874
13202,立川市,180650,2022-05-10,14362,13647
13203,武蔵野市,148439,2022-05-10,12699,12275
13204,三鷹市,192402,2022-05-10,15929,15411
13205,青梅市,133303,2022-05-10,7859,7703
13206,府中市,263169,2022-05-10,21571,20825
13207,昭島市,112124,2022-05-10,9365,8856
13208,調布市,239754,2022-05-10,20046,19380
13209,町田市,433882,2022-05-10,31409,29899
13210,小金井市,125755,2022-05-10,9596,9198
13211,小平市,196430,2022-05-10,14375,13865
13212,日野市,190018,2022-05-10,14484,14214
13213,東村山市,150289,2022-05-10,10119,9795
13214,国分寺市,128058,2022-05-10,10273,9835
13215,国立市,75129,2022-05-10,5388,5154
13218,福生市,57285,2022-05-10,4506,4408
13219,狛江市,83804,2022-05-10,7118,6891
13220,東大和市,84230,2022-05-10,5868,5588
13221,清瀬市,75136,2022-05-10,4549,4404
13222,東久留米市,116361,2022-05-10,8649,8360
13223,武蔵村山市,71542,2022-05-10,5897,5617
13224,多摩市,147589,2022-05-10,9716,9514
13225,稲城市,91790,2022-05-10,7444,7297
13227,羽村市,54537,2022-05-10,3930,3860
13228,あきる野市,80012,2022-05-10,5327,5178
13229,西東京市,206232,2022-05-10,17397,16806
13303,瑞穂町,32317,2022-05-10,2203,2155
13305,日の出町,17106,2022-05-10,1237,1211
13307,檜原村,1979,2022-05-10,70,69
13308,奥多摩町,4863,2022-05-10,205,183
13361,大島町,7221,2022-05-10,214,206
13362,利島村,347,2022-05-10,1,1
13363,新島村,2591,2022-05-10,34,29
13364,神津島村,1853,2022-05-10,87,62
13381,三宅村,2262,2022-05-10,18,18
13382,御蔵島村,335,2022-05-10,13,13
13401,八丈町,7086,2022-05-10,124,122
13402,青ヶ島村,176,2022-05-10,0,0
13421,小笠原村,3057,2022-05-10,72,51
99000,都外,,2022-05-10,111350,109864
99100,調査中,,2022-05-10,1127,1077
99101,永寿総合病院関連,,2022-05-10,0,0
13101,千代田区,66080,2022-05-11,7142,6964
13102,中央区,168553,2022-05-11,21294,20755
13103,港区,260535,2022-05-11,32854,31944
13104,新宿区,349101,2022-05-11,47330,42884
13105,文京区,236043,2022-05-11,22370,20841
13106,台東区,209463,2022-05-11,22039,21285
13107,墨田区,270218,2022-05-11,28026,26971
13108,江東区,519652,2022-05-11,52845,51395
13109,品川区,412861,2022-05-11,45415,43499
13110,目黒区,287741,2022-05-11,33445,32648
13111,大田区,739548,2022-05-11,76811,72932
13112,世田谷区,939669,2022-05-11,99734,95983
13113,渋谷区,235148,2022-05-11,30502,29695
13114,中野区,342623,2022-05-11,38879,37822
13115,杉並区,585632,2022-05-11,56284,54797
13116,豊島区,300613,2022-05-11,33284,31770
13117,北区,354171,2022-05-11,37212,35473
13118,荒川区,218826,2022-05-11,23485,22580
13119,板橋区,583467,2022-05-11,58404,56505
13120,練馬区,742840,2022-05-11,72446,70695
13121,足立区,683360,2022-05-11,70564,68720
13122,葛飾区,454910,2022-05-11,48399,39798
13123,江戸川区,695241,2022-05-11,76787,74342
13201,八王子市,576383,2022-05-11,44791,43079
13202,立川市,180650,2022-05-11,14408,13680
13203,武蔵野市,148439,2022-05-11,12731,12317
13204,三鷹市,192402,2022-05-11,16008,15459
13205,青梅市,133303,2022-05-11,7881,7716
13206,府中市,263169,2022-05-11,21654,20891
13207,昭島市,112124,2022-05-11,9403,8891
13208,調布市,239754,2022-05-11,20109,19449
13209,町田市,433882,2022-05-11,31502,30098
13210,小金井市,125755,2022-05-11,9625,9226
13211,小平市,196430,2022-05-11,14450,13904
13212,日野市,190018,2022-05-11,14529,14235
13213,東村山市,150289,2022-05-11,10158,9823
13214,国分寺市,128058,2022-05-11,10314,9857
13215,国立市,75129,2022-05-11,5411,5163
13218,福生市,57285,2022-05-11,4522,4416
13219,狛江市,83804,2022-05-11,7136,6902
13220,東大和市,84230,2022-05-11,5876,5607
13221,清瀬市,75136,2022-05-11,4558,4410
13222,東久留米市,116361,2022-05-11,8684,8384
13223,武蔵村山市,71542,2022-05-11,5912,5626
13224,多摩市,147589,2022-05-11,9754,9519
13225,稲城市,91790,2022-05-11,7463,7307
13227,羽村市,54537,2022-05-11,3941,3863
13228,あきる野市,80012,2022-05-11,5343,5196
13229,西東京市,206232,2022-05-11,17456,16840
13303,瑞穂町,32317,2022-05-11,2207,2158
13305,日の出町,17106,2022-05-11,1240,1213
13307,檜原村,1979,2022-05-11,70,69
13308,奥多摩町,4863,2022-05-11,205,185
13361,大島町,7221,2022-05-11,215,206
13362,利島村,347,2022-05-11,1,1
13363,新島村,2591,2022-05-11,36,29
13364,神津島村,1853,2022-05-11,90,62
13381,三宅村,2262,2022-05-11,18,18
13382,御蔵島村,335,2022-05-11,13,13
13401,八丈町,7086,2022-05-11,125,122
13402,青ヶ島村,176,2022-05-11,0,0
13421,小笠原村,3057,2022-05-11,72,59
99000,都外,,2022-05-11,111721,110314
99100,調査中,,2022-05-11,1128,1083
99101,永寿総合病院関連,,2022-05-11,0,0
13101,千代田区,66080,2022-05-12,7160,6974
13102,中央区,168553,2022-05-12,21353,20809
13103,港区,260535,2022-05-12,32937,31985
13104,新宿区,349101,2022-05-12,47468,42900
13105,文京区,236043,2022-05-12,22452,20871
13106,台東区,209463,2022-05-12,22097,21314
13107,墨田区,270218,2022-05-12,28129,27006
13108,江東区,519652,2022-05-12,53016,51471
13109,品川区,412861,2022-05-12,45543,43558
13110,目黒区,287741,2022-05-12,33532,32680
13111,大田区,739548,2022-05-12,76998,73090
13112,世田谷区,939669,2022-05-12,100017,96079
13113,渋谷区,235148,2022-05-12,30583,29732
13114,中野区,342623,2022-05-12,38974,37867
13115,杉並区,585632,2022-05-12,56422,55008
13116,豊島区,300613,2022-05-12,33379,31846
13117,北区,354171,2022-05-12,37328,35512
13118,荒川区,218826,2022-05-12,23546,22611
13119,板橋区,583467,2022-05-12,58488,56608
13120,練馬区,742840,2022-05-12,72649,70724
13121,足立区,683360,2022-05-12,70829,68821
13122,葛飾区,454910,2022-05-12,48527,40125
13123,江戸川区,695241,2022-05-12,76968,74447
13201,八王子市,576383,2022-05-12,44920,43196
13202,立川市,180650,2022-05-12,14450,13710
13203,武蔵野市,148439,2022-05-12,12780,12341
13204,三鷹市,192402,2022-05-12,16054,15471
13205,青梅市,133303,2022-05-12,7894,7718
13206,府中市,263169,2022-05-12,21730,20930
13207,昭島市,112124,2022-05-12,9428,8907
13208,調布市,239754,2022-05-12,20172,19480
13209,町田市,433882,2022-05-12,31581,30136
13210,小金井市,125755,2022-05-12,9655,9243
13211,小平市,196430,2022-05-12,14524,13939
13212,日野市,190018,2022-05-12,14556,14248
13213,東村山市,150289,2022-05-12,10189,9844
13214,国分寺市,128058,2022-05-12,10346,9875
13215,国立市,75129,2022-05-12,5425,5173
13218,福生市,57285,2022-05-12,4541,4420
13219,狛江市,83804,2022-05-12,7164,6909
13220,東大和市,84230,2022-05-12,5895,5616
13221,清瀬市,75136,2022-05-12,4576,4420
13222,東久留米市,116361,2022-05-12,8703,8391
13223,武蔵村山市,71542,2022-05-12,5926,5633
13224,多摩市,147589,2022-05-12,9769,9525
13225,稲城市,91790,2022-05-12,7480,7316
13227,羽村市,54537,2022-05-12,3955,3868
13228,あきる野市,80012,2022-05-12,5359,5201
13229,西東京市,206232,2022-05-12,17512,16872
13303,瑞穂町,32317,2022-05-12,2228,2160
13305,日の出町,17106,2022-05-12,1243,1214
13307,檜原村,1979,2022-05-12,70,69
13308,奥多摩町,4863,2022-05-12,205,185
13361,大島町,7221,2022-05-12,215,206
13362,利島村,347,2022-05-12,1,1
13363,新島村,2591,2022-05-12,36,29
13364,神津島村,1853,2022-05-12,91,69
13381,三宅村,2262,2022-05-12,18,18
13382,御蔵島村,335,2022-05-12,13,13
13401,八丈町,7086,2022-05-12,127,122
13402,青ヶ島村,176,2022-05-12,0,0
13421,小笠原村,3057,2022-05-12,72,62
99000,都外,,2022-05-12,112099,110668
99100,調査中,,2022-05-12,1130,1085
99101,永寿総合病院関連,,2022-05-12,0,0
13101,千代田区,66080,2022-05-13,7177,6992
13102,中央区,168553,2022-05-13,21417,20878
13103,港区,260535,2022-05-13,33036,32102
13104,新宿区,349101,2022-05-13,47610,42972
13105,文京区,236043,2022-05-13,22525,20880
13106,台東区,209463,2022-05-13,22161,21374
13107,墨田区,270218,2022-05-13,28231,27102
13108,江東区,519652,2022-05-13,53143,51655
13109,品川区,412861,2022-05-13,45679,43694
13110,目黒区,287741,2022-05-13,33631,32751
13111,大田区,739548,2022-05-13,77157,73460
13112,世田谷区,939669,2022-05-13,100273,96398
13113,渋谷区,235148,2022-05-13,30681,29823
13114,中野区,342623,2022-05-13,39107,37972
13115,杉並区,585632,2022-05-13,56631,55102
13116,豊島区,300613,2022-05-13,33465,31908
13117,北区,354171,2022-05-13,37433,35631
13118,荒川区,218826,2022-05-13,23603,22662
13119,板橋区,583467,2022-05-13,58707,56936
13120,練馬区,742840,2022-05-13,72814,70927
13121,足立区,683360,2022-05-13,71012,68977
13122,葛飾区,454910,2022-05-13,48652,40495
13123,江戸川区,695241,2022-05-13,77108,74633
13201,八王子市,576383,2022-05-13,45026,43406
13202,立川市,180650,2022-05-13,14496,13752
13203,武蔵野市,148439,2022-05-13,12825,12361
13204,三鷹市,192402,2022-05-13,16095,15508
13205,青梅市,133303,2022-05-13,7910,7741
13206,府中市,263169,2022-05-13,21806,20965
13207,昭島市,112124,2022-05-13,9469,8955
13208,調布市,239754,2022-05-13,20252,19531
13209,町田市,433882,2022-05-13,31676,30214
13210,小金井市,125755,2022-05-13,9680,9266
13211,小平市,196430,2022-05-13,14560,13972
13212,日野市,190018,2022-05-13,14588,14286
13213,東村山市,150289,2022-05-13,10207,9866
13214,国分寺市,128058,2022-05-13,10385,9900
13215,国立市,75129,2022-05-13,5447,5184
13218,福生市,57285,2022-05-13,4549,4437
13219,狛江市,83804,2022-05-13,7181,6932
13220,東大和市,84230,2022-05-13,5918,5628
13221,清瀬市,75136,2022-05-13,4588,4427
13222,東久留米市,116361,2022-05-13,8727,8420
13223,武蔵村山市,71542,2022-05-13,5945,5651
13224,多摩市,147589,2022-05-13,9796,9562
13225,稲城市,91790,2022-05-13,7497,7326
13227,羽村市,54537,2022-05-13,3966,3879
13228,あきる野市,80012,2022-05-13,5377,5218
13229,西東京市,206232,2022-05-13,17559,16940
13303,瑞穂町,32317,2022-05-13,2234,2166
13305,日の出町,17106,2022-05-13,1246,1218
13307,檜原村,1979,2022-05-13,70,69
13308,奥多摩町,4863,2022-05-13,205,185
13361,大島町,7221,2022-05-13,215,211
13362,利島村,347,2022-05-13,1,1
13363,新島村,2591,2022-05-13,36,29
13364,神津島村,1853,2022-05-13,92,70
13381,三宅村,2262,2022-05-13,18,18
13382,御蔵島村,335,2022-05-13,13,13
13401,八丈町,7086,2022-05-13,127,122
13402,青ヶ島村,176,2022-05-13,0,0
13421,小笠原村,3057,2022-05-13,72,65
99000,都外,,2022-05-13,112397,110985
99100,調査中,,2022-05-13,1132,1088
99101,永寿総合病院関連,,2022-05-13,0,0
13101,千代田区,66080,2022-05-14,7201,6996
13102,中央区,168553,2022-05-14,21466,20915
13103,港区,260535,2022-05-14,33117,32140
13104,新宿区,349101,2022-05-14,47696,42993
13105,文京区,236043,2022-05-14,22568,20890
13106,台東区,209463,2022-05-14,22201,21427
13107,墨田区,270218,2022-05-14,28329,27146
13108,江東区,519652,2022-05-14,53275,51764
13109,品川区,412861,2022-05-14,45801,43788
13110,目黒区,287741,2022-05-14,33707,32812
13111,大田区,739548,2022-05-14,77397,73478
13112,世田谷区,939669,2022-05-14,100533,96589
13113,渋谷区,235148,2022-05-14,30744,29871
13114,中野区,342623,2022-05-14,39215,38042
13115,杉並区,585632,2022-05-14,56768,55163
13116,豊島区,300613,2022-05-14,33537,31919
13117,北区,354171,2022-05-14,37521,35719
13118,荒川区,218826,2022-05-14,23667,22694
13119,板橋区,583467,2022-05-14,58834,57030
13120,練馬区,742840,2022-05-14,73001,71048
13121,足立区,683360,2022-05-14,71193,69111
13122,葛飾区,454910,2022-05-14,48729,40512
13123,江戸川区,695241,2022-05-14,77288,74737
13201,八王子市,576383,2022-05-14,45151,43497
13202,立川市,180650,2022-05-14,14549,13792
13203,武蔵野市,148439,2022-05-14,12867,12373
13204,三鷹市,192402,2022-05-14,16137,15525
13205,青梅市,133303,2022-05-14,7929,7746
13206,府中市,263169,2022-05-14,21855,21008
13207,昭島市,112124,2022-05-14,9504,8978
13208,調布市,239754,2022-05-14,20306,19576
13209,町田市,433882,2022-05-14,31755,30266
13210,小金井市,125755,2022-05-14,9703,9287
13211,小平市,196430,2022-05-14,14602,14010
13212,日野市,190018,2022-05-14,14621,14302
13213,東村山市,150289,2022-05-14,10236,9885
13214,国分寺市,128058,2022-05-14,10423,9931
13215,国立市,75129,2022-05-14,5468,5193
13218,福生市,57285,2022-05-14,4574,4442
13219,狛江市,83804,2022-05-14,7201,6947
13220,東大和市,84230,2022-05-14,5940,5645
13221,清瀬市,75136,2022-05-14,4603,4437
13222,東久留米市,116361,2022-05-14,8743,8433
13223,武蔵村山市,71542,2022-05-14,5968,5654
13224,多摩市,147589,2022-05-14,9822,9573
13225,稲城市,91790,2022-05-14,7518,7332
13227,羽村市,54537,2022-05-14,3975,3890
13228,あきる野市,80012,2022-05-14,5395,5228
13229,西東京市,206232,2022-05-14,17612,16964
13303,瑞穂町,32317,2022-05-14,2241,2179
13305,日の出町,17106,2022-05-14,1256,1225
13307,檜原村,1979,2022-05-14,71,69
13308,奥多摩町,4863,2022-05-14,205,185
13361,大島町,7221,2022-05-14,215,211
13362,利島村,347,2022-05-14,1,1
13363,新島村,2591,2022-05-14,36,29
13364,神津島村,1853,2022-05-14,92,74
13381,三宅村,2262,2022-05-14,18,18
13382,御蔵島村,335,2022-05-14,13,13
13401,八丈町,7086,2022-05-14,127,122
13402,青ヶ島村,176,2022-05-14,0,0
13421,小笠原村,3057,2022-05-14,72,66
99000,都外,,2022-05-14,112709,111290
99100,調査中,,2022-05-14,1134,1089
99101,永寿総合病院関連,,2022-05-14,0,0
13101,千代田区,66080,2022-05-15,7210,6998
13102,中央区,168553,2022-05-15,21509,20960
13103,港区,260535,2022-05-15,33180,32164
13104,新宿区,349101,2022-05-15,47788,43014
13105,文京区,236043,2022-05-15,22624,20906
13106,台東区,209463,2022-05-15,22250,21432
13107,墨田区,270218,2022-05-15,28401,27151
13108,江東区,519652,2022-05-15,53409,51819
13109,品川区,412861,2022-05-15,45893,43810
13110,目黒区,287741,2022-05-15,33771,32824
13111,大田区,739548,2022-05-15,77532,73504
13112,世田谷区,939669,2022-05-15,100764,96612
13113,渋谷区,235148,2022-05-15,30832,29901
13114,中野区,342623,2022-05-15,39310,38054
13115,杉並区,585632,2022-05-15,56885,55180
13116,豊島区,300613,2022-05-15,33609,32009
13117,北区,354171,2022-05-15,37596,35728
13118,荒川区,218826,2022-05-15,23719,22710
13119,板橋区,583467,2022-05-15,58902,57045
13120,練馬区,742840,2022-05-15,73165,71072
13121,足立区,683360,2022-05-15,71412,69136
13122,葛飾区,454910,2022-05-15,48829,40891
13123,江戸川区,695241,2022-05-15,77336,74748
13201,八王子市,576383,2022-05-15,45266,43507
13202,立川市,180650,2022-05-15,14583,13800
13203,武蔵野市,148439,2022-05-15,12903,12387
13204,三鷹市,192402,2022-05-15,16179,15536
13205,青梅市,133303,2022-05-15,7954,7752
13206,府中市,263169,2022-05-15,21912,21018
13207,昭島市,112124,2022-05-15,9517,8984
13208,調布市,239754,2022-05-15,20364,19599
13209,町田市,433882,2022-05-15,31874,30275
13210,小金井市,125755,2022-05-15,9716,9295
13211,小平市,196430,2022-05-15,14631,14013
13212,日野市,190018,2022-05-15,14650,14304
13213,東村山市,150289,2022-05-15,10265,9888
13214,国分寺市,128058,2022-05-15,10450,9931
13215,国立市,75129,2022-05-15,5485,5195
13218,福生市,57285,2022-05-15,4601,4445
13219,狛江市,83804,2022-05-15,7229,6952
13220,東大和市,84230,2022-05-15,5957,5648
13221,清瀬市,75136,2022-05-15,4608,4439
13222,東久留米市,116361,2022-05-15,8771,8439
13223,武蔵村山市,71542,2022-05-15,5978,5655
13224,多摩市,147589,2022-05-15,9841,9580
13225,稲城市,91790,2022-05-15,7534,7336
13227,羽村市,54537,2022-05-15,3988,3892
13228,あきる野市,80012,2022-05-15,5404,5235
13229,西東京市,206232,2022-05-15,17647,16965
13303,瑞穂町,32317,2022-05-15,2249,2180
13305,日の出町,17106,2022-05-15,1259,1225
13307,檜原村,1979,2022-05-15,71,69
13308,奥多摩町,4863,2022-05-15,205,185
13361,大島町,7221,2022-05-15,215,211
13362,利島村,347,2022-05-15,1,1
13363,新島村,2591,2022-05-15,36,30
13364,神津島村,1853,2022-05-15,92,74
13381,三宅村,2262,2022-05-15,18,18
13382,御蔵島村,335,2022-05-15,13,13
13401,八丈町,7086,2022-05-15,127,122
13402,青ヶ島村,176,2022-05-15,0,0
13421,小笠原村,3057,2022-05-15,72,66
99000,都外,,2022-05-15,113058,111612
99100,調査中,,2022-05-15,1134,1089
99101,永寿総合病院関連,,2022-05-15,0,0
13101,千代田区,66080,2022-05-16,7222,7038
13102,中央区,168553,2022-05-16,21537,21032
13103,港区,260535,2022-05-16,33238,32253
13104,新宿区,349101,2022-05-16,47841,43051
13105,文京区,236043,2022-05-16,22666,20957
13106,台東区,209463,2022-05-16,22266,21483
13107,墨田区,270218,2022-05-16,28447,27228
13108,江東区,519652,2022-05-16,53492,51980
13109,品川区,412861,2022-05-16,45962,43950
13110,目黒区,287741,2022-05-16,33804,32930
13111,大田区,739548,2022-05-16,77607,74508
13112,世田谷区,939669,2022-05-16,100890,96942
13113,渋谷区,235148,2022-05-16,30871,29990
13114,中野区,342623,2022-05-16,39347,38160
13115,杉並区,585632,2022-05-16,56946,55377
13116,豊島区,300613,2022-05-16,33671,32035
13117,北区,354171,2022-05-16,37643,35835
13118,荒川区,218826,2022-05-16,23732,22760
13119,板橋区,583467,2022-05-16,59017,57238
13120,練馬区,742840,2022-05-16,73237,71425
13121,足立区,683360,2022-05-16,71507,69343
13122,葛飾区,454910,2022-05-16,48885,41203
13123,江戸川区,695241,2022-05-16,77605,74944
13201,八王子市,576383,2022-05-16,45329,43653
13202,立川市,180650,2022-05-16,14620,13851
13203,武蔵野市,148439,2022-05-16,12946,12423
13204,三鷹市,192402,2022-05-16,16214,15594
13205,青梅市,133303,2022-05-16,7973,7792
13206,府中市,263169,2022-05-16,21940,21082
13207,昭島市,112124,2022-05-16,9539,9027
13208,調布市,239754,2022-05-16,20394,19701
13209,町田市,433882,2022-05-16,31928,30433
13210,小金井市,125755,2022-05-16,9731,9324
13211,小平市,196430,2022-05-16,14645,14066
13212,日野市,190018,2022-05-16,14670,14331
13213,東村山市,150289,2022-05-16,10283,9924
13214,国分寺市,128058,2022-05-16,10479,9969
13215,国立市,75129,2022-05-16,5489,5213
13218,福生市,57285,2022-05-16,4616,4464
13219,狛江市,83804,2022-05-16,7241,6970
13220,東大和市,84230,2022-05-16,5970,5668
13221,清瀬市,75136,2022-05-16,4622,4452
13222,東久留米市,116361,2022-05-16,8785,8459
13223,武蔵村山市,71542,2022-05-16,5987,5674
13224,多摩市,147589,2022-05-16,9860,9609
